id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
1803607,,Obioma Ugoala,,0
2910269,,David Dailey Green,,0
29237,nm1095324,Leo Bill,,0
1842679,nm9083461,Louis Gonzalez,,0
1662569,nm1186819,Artie Esposito,,0
1944196,nm2460115,Dee Lewis Clay,,0
2910270,,Madison Autumn Mies,,0
1226016,nm2118684,Andres Perez-Molina,,0
61258,nm1648359,Christian Pikes,,0
1944197,,Tori Letzler,,0
568402,nm3633758,Bertie Gilbert,,0
1367,nm0397102,Alan Howard,"London, England, UK",0
565500,nm3123016,Alex Lombard,,0
129894,nm2284484,Gareth Edwards,"Nuneaton, United Kingdom",0
1842683,nm1843444,Omar Capra,,0
1472668,nm5684254,Yasmin Mwanza,,0
1792879,,Andrew Crawford,,0
568403,nm3370649,Ryan Turner,,0
1111328,nm0304599,Leif Gantvoort,"Tampa, Florida, USA",0
1339959,nm0002756,Cal Johnson,,0
206919,nm2257207,Daniel Kaluuya,"London, England, UK",1
1803014,,Lucy Alexa Gilbert,,0
2487586,,Hassan Taj,,0
1511243,nm4800462,Brandon Spink,,0
1690239,nm7915416,Winnie Mzembe,,0
2487587,,Lee Towersey,,0
1842686,nm9083463,Nitin Nohria,,0
19547,nm0074185,Gregg Berger,"Saint Louis, Missouri, USA",0
1369,nm0384060,Bernard Hill,"Manchester, England, United Kingdom",0
57597,nm0212939,Ron Dean,"Chicago, Illinois, USA",0
2267293,nm6131513,Matt Smith,,0
990064,nm1054648,Amanda Lawrence,United Kingdom,0
1803015,nm5965518,Lily Frazer,,0
29240,nm2534167,Tom Vaughan-Lawlor,"Dublin, Ireland",0
1870465,nm1013121,Alexander Leeb,,0
1288264,nm1218148,Diana Toshiko,,0
12110,nm0781238,Amy Sedaris,"Endicott, New York, USA",0
1724987,,Toby Hefferman,,0
2031105,nm8637369,Olaniyan Thurmon,,0
2910272,,Thomas M. Taylor,,0
1545503,nm2182042,Greg Violand,,0
2142783,,Ruben Martinez,,0
1370,nm0000374,Brad Dourif,"Huntington, West Virginia, USA",0
11356,nm0001767,Imelda Staunton,"Archway, London, England, UK",0
8444,nm0183469,Christian Coulson,"Manchester, England, UK",0
170142,nm0906817,Deborah Wakeham,Nelson - British Columbia - Canada,0
15217,nm0811583,Zack Snyder,"Green Bay, Wisconsin, USA",0
2521244,,David Luengas,,0
776,nm0000552,Eddie Murphy,"Brooklyn, New York, USA",0
12111,nm0005493,Justin Timberlake,"Memphis, Tennessee, USA",0
130565,nm2679917,Nick Jonas,"Dallas, Texas, USA",0
1077828,nm0568942,Dara McGarry,,0
141956,nm1476601,Marc Evan Jackson,"Buffalo, New York, USA",0
5419,nm0846548,Saïd Taghmaoui,"Villepite, Seine-Saint-Denis, France",0
2521245,,Derek Alvarado,,0
1596937,,Dana Bash,,0
2521247,,Jason Roehm,,0
1230922,nm1366703,Kendrick Cross,Louisville - Kentucky - USA,0
1371,nm0920992,David Wenham,"Marrickville, Sydney, Australia",0
11357,nm0132257,Bruce Campbell,"Birmingham, Michigan, USA",0
57599,nm0005405,Seann William Scott,"Cottage Grove, Minnesota, USA",0
1219440,nm0290162,Geff Francis,,0
1695992,,T.J. Martinelli,,0
1331023,nm4454223,Emilia Jones,"London, England, UK",0
1735538,,Matthew Sterling Nye,,0
17161,nm0278615,Ann Firbank,"Secunderabad, Andhra, India",0
1835266,,Elvira Tricás,,0
168520,nm0816042,Gerry South,,0
1739403,nm5011084,Amir El-Masry,,0
79151,nm0550832,Dean Marshall,,0
1565450,,Aurora Blue,,0
1835267,,Carolina Pozo,,0
40462,nm0068338,Kristen Bell,"Huntington Woods, Michigan, USA",0
2298443,,Bazlo LeClair,,0
1372,nm0881631,Karl Urban,"Wellington, New Zealand",0
1222731,nm0680247,Betty Phillips,"Calgary, Alberta, Canada",0
2267298,nm1675277,Evelyn McGee-Colbert,,0
11355,nm0005042,Jason Isaacs,"Liverpool, Merseyside, England, UK",0
2298444,,Loen LeClair,,0
1803613,,Alexis Loizon,,0
2910277,,Monrico Ward,,0
2267299,,Peter Colbert,,0
1803614,,Dean Street,,0
2267300,,John Colbert,,0
61263,nm1711114,Skyler Gisondo,"Palm Beach County, Florida, USA",0
2267301,,Carter Nixon,,0
1565451,nm6032512,Veronika Bonell,"Thousand Oaks, California, USA",0
1735539,nm2540733,Josh Elliott,"Los Angeles, California, USA",0
202032,nm0408591,Ralph Ineson,Leeds - West Yorkshire - England - UK,0
1565452,,Lola Cooley,,0
1735541,,Brooke Jayne Taylor,,0
229634,nm0273797,Sebastian Armesto,"England, UK",0
51851,nm0440458,Jake Kasdan,"Detroit, Michigan, USA",0
1220119,nm0819655,Elizabeth Spriggs,"Buxton, Derbyshire, England, UK",0
2577714,,Matt Shire,,0
1565453,,Dani Dare,,0
4687,nm0000099,Patricia Arquette,"Chicago, Illinois, USA",1
1214542,nm0175005,Kelly Connell,"Seneca Falls, New York, USA",0
1803022,,Paige Drury-Lawrence,,0
44127,nm0005092,Larry King,"Brooklyn, New York, USA",0
233298,nm0193551,Robert Curtis Brown,"Bucks County, Pennsylvania, USA",0
1373,nm0377172,Dan Hennah,"Hastings, New Zealand",1
1456290,nm1012020,Gita Reddy,"Saskatoon, Saskatchewan, Canada",0
2521248,,Aaron Garrido,,0
7030,nm0329094,Henry Goodman,"London, England, UK",0
2521250,,David Paul Olsen,,0
35467,nm0012962,Keiko Agena,"Honolulu, Hawaii, USA",0
16644,nm0000185,Dolph Lundgren,"Stockholm, Sweden",0
5430,nm0460057,Harald Kloser,,0
89624,nm1513288,Adel Bencherif,"Saint-Maurice, Val-de-Marne, France",0
1735542,,Kim Dean,,0
1565455,nm1915174,Andrea Datzman,,0
1840452,,Tom McElroy,,0
1692241,nm4343923,Jean Baptiste Fillon,,0
20307,nm1461392,Joachim Rønning,"Sandefjord, Norway",0
1518688,nm6550067,Mason Guccione,,0
1565456,,Randy Hahn,,0
2520389,,Luis Echagarruga,,0
1377,nm1288150,Jabez Olssen,,0
1565457,,Emma Hudak,,0
1565458,,Evan Hudak,,0
70225,nm0634297,John Nolan,London - England - UK,0
2127,nm1490123,James Wan,"Kuching, Sarawak, Malaysia",0
1565459,,Dara Iruka,,0
559759,nm0041020,John Atterbury,,0
258,nm0305558,Gael García Bernal,"Guadalajara, Jalisco, Mexico",0
1735543,nm1584555,Tom Clark,,0
1089049,nm0892624,Juan Carlos Vellido,"Barcelona, Barcelona, Catalonia, Spain",0
1652908,nm3814009,Bonnie Parker,,0
1735545,,Drew Michael Hershner,,0
1835273,,Revil Beat,,0
1829985,nm8412222,Lilly Aspell,"Kilmarnock, Ayrshire, Scotland, UK",0
1381,nm0633604,John Noble,Port Pirie - South Australia - Australia,0
1835277,,Sarah Li Yan,,0
1545546,nm2940827,Marco Zingaro,,0
2910264,,Cleve McTier,,0
1735546,,Demetrois Hodges,,0
20308,nm1650283,Espen Sandberg,"Sandefjord, Norway",0
1735547,,James Rackley,,0
4690,nm0000686,Christopher Walken,"Queens, New York USA",1
2128,nm1191481,Leigh Whannell,"Melbourne, Australia",0
56857,nm0004906,Peter Facinelli,"Queens, New York, USA",0
1565460,nm4833574,Daniella Jones,,0
60047,nm0074851,Ram Bergman,"Rishon LeZion, Israel",0
1792173,nm5287030,Al-Jaleel Knox,"Atlanta, Georgia, USA",0
1565461,,Sophia Lee Karadi,,0
1652911,,Simone Sault,,0
1803026,,Tanya Cumberland,,0
1334139,nm2624644,William Smillie,,0
1077844,nm1019583,David P. Smith,,0
1231968,nm0209426,Andy de la Tour,"Colchester, Essex, England, UK",0
1987914,nm2091167,David Bertrand,,0
937809,nm3868381,Han Geng,"Mudanjiang, Heilongjiang, China",0
1696013,nm3553873,Lulu Dahl,,0
1492326,nm6552202,Brianna Hildebrand,"College Station, Texas, U.S.",0
1803024,,Natalie Davis,,0
1438293,,Yanis Kalnins,,0
2520397,,Brian Shehan,,0
32987,nm0727165,Sam Riley,"Leeds, West Yorkshire, England, UK ",0
56856,nm2769412,Stephenie Meyer,"Hartford, Connecticut, U.S.A",0
1870481,nm4323231,J. Francisco Rodriguez,"Brownsville, Texas, USA",0
71857,nm0609137,Mark Moseley,,0
1829521,,Jenny Tarren,,0
1102422,nm3968703,Pierre Bourdaud,,0
934159,nm2765191,Eric André,"Boca Raton, Florida, USA",0
3926,nm0001215,Albert Finney,"Salford, Greater Manchester, England, UK",0
1371236,nm5243717,Martin Bats Bradford,,0
121718,nm0131966,Bill Camp,"Massachusetts, USA",0
8977,nm0005266,Craig T. Nelson,"Spokane, Washington, USA",0
91494,nm0162281,Enzo Cilenti,"Bradford, Yorkshire, England",0
1735551,,Jake Dewitt,,0
1565465,,Tony Maki,,0
1381712,nm1573836,Antwan Mills,,0
1220123,nm3152605,Gwilym Lee,"Bristol, England, UK",0
2131,nm0504962,Ken Leung,"New York City, New York, USA",0
82191,nm1663205,Sharlto Copley,"Johannesburg, South Africa",0
112821,nm0370906,Billie Hayes,"Du Quoin, Illinois, U.S.A.",0
109667,nm0901679,Ilia Volok,"Kiev, Ukrainian SSR, USSR [now Ukraine]",0
1696018,,Anne Marie Damman,,0
101014,nm0742389,Beatrice Rosen,"New York City, New York, USA",0
78423,nm1082477,Omar Sy,"Trappes, Yvelines, France",0
1677498,,Coralie Dedykere,,0
1696019,,Henrietta Hermelin,,0
1773399,nm2051427,Liz Elkins Newcomer,,0
65054,nm0090674,Rainer Bock,"Kiel, Germany",0
1890493,,Amber Doyle,,0
1382,nm0635264,Paul Norell,"London, England, UK",0
17178,nm0933940,Patrick Wilson,"Norfolk, Virginia, USA",0
939345,nm1365137,Patrick Seitz,,0
34900,nm0925768,Paul Whitehouse,"Stanleytown, Rhondda, Wales, UK",0
1565467,,Nick Pitera,,0
1771603,,William Cowboy Reed,North Carolina - USA,0
15232,nm0123092,Ty Burrell,"Grants Pass, Oregon, USA",0
27752,nm0817748,Bruce Spence," Auckland, North Island, New Zealand",0
1507605,nm0173390,Violet Columbus,,0
12890,nm0230032,Pete Docter,"Bloomington, Minnesota, USA",3
94038,nm0073765,Greg Berg,,0
101015,nm1977856,Chin Han,Singapore,0
1439933,nm0365207,Phillip Spencer Harris,,0
1383,nm0992718,Thomas Robins,,0
1261092,nm2141398,Akin Gazi,,0
17179,nm0248981,Gregg Edelman,Chicago - Illinois - USA,0
2426970,nm10679265,Ima Caryl,,0
136530,nm0885090,Mark Valley,Ogdensburg - New York - USA,0
118617,nm0940245,Nicholas Woodeson,"England, UK",0
2426973,,Rain Chan,,0
1457025,nm0498834,Meg LeFauve,  United States,0
85096,nm0002888,Stephen Blackehart,"New York City, New York, USA",0
1360152,nm4108791,Tosin Cole,"England, UK",0
1102427,nm2189243,Steven Cree,"Kilmarnock, Ayrshire, Scotland, UK",0
1735554,,Kevin Arnold,,0
2426974,,Lee Anne Nyagodzi,,0
101016,nm1859543,Osric Chau,"Vancouver, British Columbia, Canada",0
1189226,nm0331560,Coburn Goss,,0
2426975,,Maria Sergejeva,,0
227518,nm3491752,Anthony Amorim,,0
1506865,nm1186843,Ben Gleib,,0
17181,nm1339223,Ty Simpkins,"New York, New York City, USA",0
1612721,nm3453330,Christy Meyer,,0
1565470,,Murray Pearl Schaeffer,,0
80770,nm0482799,Leon Lamar,,0
1078610,nm4435266,Jane McNeill,,0
65760,nm0385792,Marin Hinkle,"Dar es Salaam, Tanzania",0
12891,nm0923736,Joss Whedon,"New York City, New York, USA",0
1360156,nm1574386,Ann Ogbomo,,0
2321515,,Rowen Kahn,,0
101017,nm1053380,Johann Urb,"Tallinn, USSR [now Estonia]",0
550246,nm0332690,Franck Gourlat,"Lyon, France",0
125024,nm0674052,Ron Perkins,,0
2267329,nm10534954,Ava Russo,,0
97844,nm1128418,Robert Pralgo,"The Bronx, New York, USA",0
1503071,nm2622652,Tom Edden,,0
1677507,,Nicolas Clerc,,0
2004307,nm0565246,Matt McCarthy,,0
172825,nm1535614,Sean Tyson,,0
139549,nm1239499,Rory Kinnear,"Hammersmith, London, England, UK",0
78430,nm1566474,Julianna Guill,"Winston-Salem, North Carolina, USA",0
1484140,nm1397129,Allan Smith,,0
2128773,nm6421600,Sam Morril,,0
1682540,nm7040481,Miriam Lee,,0
125025,nm1428821,Joey King,"Los Angeles, California, USA",0
2710,nm0000116,James Cameron,"Kapuskasing, Ontario, Canada",1
1503072,nm5507408,Mimi Ndiweni,,0
1735558,,David Buglione,,0
73269,nm0665235,Elsa Pataky,"Madrid, España",0
1735559,,Adam Lytle,,0
2888,nm0000226,Will Smith,"Philadelphia, Pennsylvania, USA ",0
1373526,nm0128362,Burt Caesar,"St. Kitts, British West Indies [now Saint Kitts and Nevis]",0
1735560,,Phil Ortiz,,0
173428,nm0033977,Bridget Hoffman,"Los Angeles, California, USA",0
2507545,nm11027105,Steven Elson,"Berkeley, California, USA",0
224365,nm1404145,Sam Kennard,"Grimsby, Humberside, England, UK",0
1735561,,Gwendalyn Barker,,0
70238,nm0930261,Chris Williams,"Missouri, USA",1
2910267,,James Quesada,,0
287,nm0000093,Brad Pitt,"Shawnee, Oklahoma, USA",2
1355615,nm1722459,Aldous Davidson,,0
51300,nm0575216,Derek Mears,"Bakersfield, California, USA",0
952996,nm0565567,David McCharen,,0
2023715,,Scott Deckert,,0
7742,nm0427379,Kristoffer Joner,"Stavanger, Norway",0
1696036,,Erika R. Erickson,,0
1808581,nm6838395,Charlie Archer,,0
46423,nm0001882,Olivia d'Abo,"Paddington, London, England, UK",0
173431,nm0021600,Bruce Allpress,"Auckland, New Zealand",0
1018992,nm1871577,Vikram Gandhi,,0
21088,nm0876138,Alan Tudyk,"El Paso, Texas, USA",0
1735562,nm3897386,Kary Musa,"Barranquilla, Colombia",0
2507550,nm11027106,Graham Mabry,,0
109221,nm0921624,Ned Wertimer,,0
1503075,nm1264590,Daniel Tuite,"Somerset, England, UK",0
1292489,nm3712840,Kimberley Drummond,,0
51303,nm0004178,Jeff Wolfe,,0
95577,nm1569609,Jake Canuso,"Zurich, Switzerland",0
1211966,nm0040653,Sharif Atkins,"Pittsburgh, Pennsylvania, USA",0
131365,nm0842182,Pepper Sweeney,,0
2041208,nm0231198,Tanis Dolman,,0
27762,nm0001519,Ian McDiarmid,"Carnoustie, Tayside, Scotland, UK",0
1405537,nm4676915,Rosie Jones,,0
1440652,nm2704684,Simon London,,0
1303330,nm4273942,Nigel Allen,"Bath, Somerset, England, UK",0
1735564,,Si-Fu Eric Oram,,0
1660249,nm4771952,Martavious Gayles,,0
1503076,nm4696728,Anjana Vasan,,0
51878,nm0437689,John Kani,"New Brighton, Port Elizabeth, Sudafrica",0
1803043,,Sophie Carmen-Jones,,0
1735565,,Naomi Parshin,,0
1243337,nm1792087,James Sutton,,0
11825,nm1192254,Maggie Grace,"Columbus, Ohio, USA",0
1261121,nm3747787,Caroline Royce,,0
1835812,,Daisy Doidge-Hill,,0
1735566,,Johanna Yunda,,0
1133682,nm1728034,Emmanuel Todorov,,0
1312122,nm5520750,Frederick Schmidt,,0
1696037,nm1852657,Brooke Baldwin,"Atlanta, Georgia, USA",0
1405538,nm5955067,Abidemi Sobande,England - UK,0
1696038,,Abigail Kuklis,,0
1026727,nm0087757,Denise Blasor,,0
1480027,nm2832703,Matthew Zuk,,0
12132,nm0740264,Michael Rooker,"Jasper, Alabama, USA",0
1333452,nm4093657,Orion Lee,,0
1648751,nm4680144,Ripley Sobo,"New York, New York",0
1293892,nm2884388,Chris Sullivan,"Palm Springs, California, USA",0
2507551,nm11027107,John Alldred,,0
1845361,,Markiss McFadden,"Los Angeles, California, USA",0
229672,nm0408846,Lee Ingleby,"Burnley, England, UK",0
1363060,nm4107140,Amra Mallassi,,0
78434,nm1760388,America Olivo,"Van Nuys, California, USA",0
165242,nm0325707,Meta Golding,"Port-Au-Prince, Haiti",0
7056,nm0000668,Emma Thompson,"Paddington, London, England",2
1338023,nm2683982,Michael Barra,,0
143206,nm0086140,Michael Blain-Rozgay,,0
170189,nm0314910,Ellen Gerstein,,0
5469,nm0000146,Ralph Fiennes,"Ipswich, Suffolk, England, UK",0
34933,nm0314153,Steve Gerber,"St. Louis, Missouri, USA",0
17190,nm0838059,Erik Per Sullivan,"Worcester, Massachusetts, USA",0
122441,nm0801625,Harry Sinclair,"Auckland, New Zealand",0
1205630,nm0670222,Ben Peel,,0
1804409,,Jordan A. Nash,,0
44150,nm0542558,Blu Mankuma,"Seattle, Washington, USA",0
2391627,,He He,"中国, 辽宁",0
82219,nm0883609,Luis Valdez,"Delano, California",0
1405540,nm6651911,Alex Rose,,0
1203089,nm4625491,Michael Zhang,,0
1512798,nm0160577,Jamie Christopher,,0
1890510,nm9031114,Betty Adewole,,0
60073,nm0488953,Brie Larson,"Sacramento, California, USA",1
1890511,,Freddy Elletson,,0
2507552,nm6140307,Alonzo Wright,,0
69476,nm1371443,Ashley McGuire,,0
231547,nm3024712,Chris Zylka,"Warren, Ohio, USA",0
1738113,nm0636005,Frédéric North,,0
1261131,nm0279839,Simon Fisher-Becker,"Paddington, London, England, UK",0
2105647,nm9799191,Laura Miller,,0
1535095,nm1640149,Dan Brown,"Manchester, New Hampshire, USA",0
2219597,,Melanie Bond,,0
15250,nm0204706,Hope Davis,"Englewood, New Jersey, USA",0
71010,nm0002018,Tom Conti,"Paisley, Scotland, UK",0
1735568,,T. C. Anyachonkeya,,0
86626,nm2106637,Aziz Ansari," Columbia, South Carolina, USA",0
1218767,nm1679769,Marieve Herington,"Oakville, Ontario, Canada",0
25386,nm0870439,Ian Tracey,Vancouver Island - British Columbia - Canada,0
60074,nm0307531,Jeff Garlin,Chicago - Illinois - USA,0
1379386,nm5489754,Max Mittelman,"Los Angeles, California, USA",0
1890513,,Sammy Hayman,,0
106800,nm0503899,Luisa Leschin,"Hollywood, California, USA.",0
125055,nm0708381,Sara Ramirez,"Mazatlán, Sinaloa, Mexico",0
1539662,nm2186770,Zhang Han,Qiqiha'er，Heilongjiang Province,0
7060,nm0293509,Martin Freeman,"Aldershot, Hampshire, England, UK",0
85115,nm1002694,Joe Fria,,0
1324387,nm3825771,Charlotte Labadie,,0
783,nm0052186,Jonathan Banks,"Washington, District of Columbia, USA",0
12898,nm0000741,Tim Allen,"Denver, Colorado, USA",0
74539,nm1225406,Colin Ford,"Nashville, Tennessee, USA",0
76461,nm0670780,Courtney Peldon,"New York City, New York, USA",0
58758,nm0649046,Deobia Oparei,"London, England, UK",0
1590835,nm1098595,Brent McIntyre,,0
145617,nm0655662,Jason Padgett,"Oklahoma City, Oklahoma, USA",0
114253,nm1375030,Simon Farnaby,"Yorkshire, England, UK",0
15253,nm0027454,Stanley Anderson,"Billings, Montana, USA",0
2219600,,James Daniel Wilson,,0
51329,nm0177896,Bradley Cooper,"Philadelphia, Pennsylvania, USA",0
1077345,nm3026487,Jennifer Kim,,0
1248379,nm3444392,Tyree Brown,,0
2346111,,Jim Conway,,0
12900,nm0001728,Wallace Shawn,"New York City, New York, USA",0
12133,nm0582418,Laurie Metcalf,"Carbondale, Illinois, USA",0
2507566,nm7493443,Jack Wilkins,,0
1377670,nm0281909,Glenn Fleshler,"Queens, NY",0
2622227,,William Gary Smith,,0
1714861,nm5956792,Joshua Higgott,,0
1098034,nm3186285,Lennon Wynn,,0
1218780,nm0576538,Ajay Mehta,New Delhi - India,0
171606,nm0311250,Todd Gearhart,,0
157826,nm1930256,Philippe Spall,France,0
1760858,,Gareth Kieran Jones,,0
1480042,nm3735990,Andrea Vecchio,,0
39829,nm0642912,Henry O,"Shanghai, China",0
1760859,,Chan Woo Lim,,0
115502,nm0680303,Chris Phillips,,0
12901,nm0902184,Erik von Detten,"San Diego, California, USA",0
150194,nm1364280,Damion Poitier,,0
1494146,nm1981177,Luke Cook,,0
2256761,nm9594480,Felipe Bejarano,,0
1735569,,Kial Butler,,0
1760860,,Minhee Yeo,,0
173451,nm0112400,Jed Brophy,,0
1735572,,Brycen Counts,,0
1073458,nm1224502,Norberto Morán,,0
6365,nm0004993,Desmond Harrington,"Savannah, Georgia, USA",0
3202,nm0566052,Edie McClurg,"Kansas City, Missouri, USA ",0
1338034,nm3540042,Andy Gladbach,,0
1480043,nm4918222,Robin Swoboda,,0
41782,nm0071847,Manu Bennett,New Zealand,0
165263,nm0044318,Anthony Azizi,"New York City, New York, USA ",0
86633,nm0523734,Lisa Lu,"Beijing, China",0
2178,nm0001845,Forest Whitaker,"Longview, Texas, USA",1
2256762,nm10227107,William Owen,,0
40543,nm0651159,John Ortiz,"Brooklyn, New York City, New York, USA",0
2031926,nm6880955,Thalissa Teixeira,,0
146329,nm0125967,Nate Bynum,,0
1628383,nm2403799,Derek Russo,,0
1760864,,Lele Ledwaba,,0
1735573,,Adrian Gonzalez,,0
1760865,,Mandla Gaduka,,0
1215154,nm0384164,Daniel Hill,"Bristol, England, UK",0
1272968,nm3287954,Samantha Win,"Barrie, Ontario, Canada",0
1760866,,Harriet Manamela,,0
1480044,nm4230395,Brent McGee,,0
94820,nm0223740,Jessica DiCicco,"Los Angeles, California, USA",0
9015,nm0531808,Kelly Macdonald,"Glasgow, Scotland, UK",0
1533328,nm1116918,Sean Lynch,,0
1760867,,Beulah Hashe,,0
43138,nm0568400,Ian McElhinney,"Belfast, Northern Ireland",0
16702,nm0365317,Sean Harris,"London, England, UK",0
2256763,nm2197047,Ian Gabriel Dumdum,,0
1760868,,Musca Kumalo,,0
6368,nm0001110,Embeth Davidtz,"Lafayette, Indiana, USA",0
1760869,,Mathapelo September,,0
1272969,nm4839129,Rebecca Buller,,0
1080216,nm0883731,Samuel Le,,0
1438315,nm4356347,Andre Robinson,,0
68278,nm0579795,Peter Mensah,"Accra, Ghana",0
1086829,nm0362005,Miranda Harcourt,,0
1735574,,J. C. Robaina,,0
2871916,,Sharif Razzaq,,0
964834,nm0226817,Frank Dillane,"London, England, United Kingdom",0
41784,nm0498731,Nathaniel Lees, New Zealand,0
2256764,nm2940893,James MacLaren,,0
229694,nm3622559,Revard Dufresne,,0
1662561,nm2765875,Brighton Rose,,0
583815,nm3442484,Valene Kane,"Newry, Northern Ireland",0
58769,nm0170306,Stephen Colbert,"Washington, D.C., United States",0
2097471,,Kevin Kiely Jnr,,0
1760871,,Chioma Anyanwu,,0
62064,nm1517976,Chris Pine,"Los Angeles, California, USA",0
51894,nm1291105,J. A. Bayona,"Barcelona, Catalonia, Spain",0
2761025,,Tristan Laurence Perez,,0
1272970,nm3542919,Christina Wren,,0
71913,nm0940158,Bokeem Woodbine,"Harlem, New York, USA",0
1039258,nm1663615,George Canyon,,0
1627501,nm7649398,Lolly Adefope,"Preston, Harrow, United Kingdom",0
41785,nm0864835,Joel Tobeck,"Auckland, New Zealand",0
1523304,nm1996060,Richard Zeringue,,0
198034,nm0277730,Bill Finger,"Denver, Colorado, United States",0
133257,nm1522531,Virgile Bramly,"Paris, France",0
1760872,,Kabelo Thai,,0
2256765,nm7303763,Andrew Bowerman,,0
1272971,nm4019015,Jack Foley,,0
1405552,nm6651912,Emily Redding,,0
24898,nm0428923,Nathan Jones,"Gold Coast, Queensland, Australia ",0
27319,nm0910607,Christoph Waltz,"Vienna, Austria",2
1186027,nm2151188,Alicia Vela-Bailey,"Alameda, California, U.S.",0
1480047,nm0452592,Pat Kiernan,Canada,0
2761027,,Jorgelina Guadalupe Airaldi,,0
2761028,,Brea Berrett,,0
1524538,nm0992733,Eddie Santiago,,0
1852817,nm0186976,Thomas Crawford,"Tulsa, Oklahoma, USA",0
1465242,nm1563444,Travis Guba,,0
2256766,nm3287008,Drew P.,,0
1214603,nm1723600,Jason Fricchione,,0
228968,nm2047170,Emun Elliott,"Edinburgh, Scotland, UK",0
1779093,,Daisy Duczmal,,0
1405553,nm6646271,Fred,,0
1435789,,Jimmy Urine,,0
52360,nm0202425,Ken Daurio,,0
1530091,nm0557086,Mike Massa,"Frankfurt, Germany",0
35515,nm0820053,June Squibb,Vandalia - Illinois - USA,0
1448173,,Jorge-Luis Pallo,,0
2256767,nm7926677,Honor Hellon,,0
1906029,nm1488442,Hannah Stokely,,0
1335621,nm0083245,Andrew Birch,,0
1792922,nm2694682,Ash Ricardo,,0
2761029,,Daphne Joy,,0
164614,nm0811875,David Sobolov,,0
871100,nm1009350,Luke Youngblood,London - England - UK,0
958055,nm0441735,Jason Katz,,0
2082663,,Paris Howe Strewe,,0
1430,nm0724189,Keith Richards,"Dartford, Kent, England, United Kingdom",0
1405554,nm3884965,Jennifer Moylan-Taylor,,0
186605,nm0235261,Terri Douglas,,0
52361,nm0666791,Cinco Paul,,0
2201,nm0001884,Max von Sydow,"Lund, Skåne län, Sweden",0
2910274,,John Seibert,,0
3968,nm0790688,Michael Sheen,"Newport, Monmouthshire, Wales, UK",0
2086256,nm5000213,Pan Binlong,jixi，heilongjiang，China,0
31647,nm0004731,Garcelle Beauvais,"St. Marc, Haiti",0
98626,nm0827191,William-Christopher Stephens," Dayton, Ohio, USA",0
117437,nm0820520,Patrick St. Esprit,,0
2105672,,Joe Doserro,,0
32363,nm0261678,Will Estes,Los Angeles - California - USA,0
78452,nm2442289,Gina Carano,"Dallas County, Texas, USA",0
1377087,nm3938797,Emily Peterson,,0
2761032,,Kitt Barrie,,0
2256768,nm2610015,Leila Crerar,,0
1377686,nm3057022,Sarah Goldberg,"Vancouver, British Columbia, Canada",0
1790581,,Sol de la Barreda,,0
22767,nm0000778,Alfonso Aráu,"Mexico City, Distrito Federal, Mexico",0
60560,nm0004975,Macy Gray,"Canton, Ohio, United States",0
2206,nm0608090,Samantha Morton,"Nottingham, Nottinghamshire, England, UK",0
375719,nm0681790,Jimmy Ray Pickens,,0
1662564,nm8041207,Knox Gagnon,,0
2382759,,Omari Bernard,,0
10943,nm1349376,Francis Lawrence," Vienna, Austria",0
1480045,nm2388379,Kelley Robins Hicks,"Houston, Texas, USA ",0
324,nm0798788,Scott Silver,"Worcester, Massachusetts, USA",0
2256769,nm7332326,Katherine Newman,,0
58778,nm0949926,Nina Young,,0
1001523,nm0871845,Tim Treloar,,0
1372790,nm1341312,Erica Beck,,0
1838225,nm7100086,Zach Cherry,  United States,0
80112,nm0566809,Sylvester McCoy,"Dunoon, Argyll and Bute, Scotland, UK",0
3025678,nm9663950,Sun Jibin,"中国,吉林,长春",0
1662565,nm8041208,Sasha Schreiber,,0
1293226,nm0227621,Ding Jiali,"中国, 黑龙江, 佳木斯",0
19137,nm0002073,Lou Ferrigno,"Brooklyn, New York, U.S.",0
101522,nm1391090,Walter Perez,South Gate - California - USA,0
83356,nm2570429,Jamie Campbell Bower,"London, England, UK",0
155978,nm0831106,Joel Stoffer,,0
1463664,nm1985383,Rockey Dickey Jr.,,0
3971,nm0617009,Sophia Myles,"London, United Kingdom",0
10402,nm0005513,Alanna Ubach,"Downey, California, USA",0
2376517,nm8071293,Eliana Su'a,,0
119413,nm2806024,Eleanor Gecks,,0
555249,nm2739851,Ross Marquand,"Fort Collins, Colorado, USA",0
1760879,nm7337680,Ben Sakamoto,,0
11177,nm0062992,Martin Bayfield,Bedford,0
561028,nm2767678,Benn Northover,"Ipswich, Suffolk, England, UK",0
2382762,,Marisha Wallace,,0
9632,nm0499791,Fredric Lehne,"Buffalo, New York, USA",0
1436354,nm2741344,Andrew Arrabito,,0
9030,nm0628601,Thandiwe Newton,"London, England, UK",0
1838226,nm3357671,Joe Hang,,0
939388,nm1959207,Cohen Holloway,,0
41292,nm0005392,Keri Russell,"Fountain Valley, California, USA",0
2155937,,Frankie Creagh-Leslie,,0
3025679,nm7242431,Wang Yu,,0
1856116,nm8852246,Nabiyah Be,,0
1662567,nm8041205,Madeleine Favreau,,0
1259762,nm3492402,Emjay Anthony,"Clearwater, Florida, USA",0
1856121,,Kinley Fleurejuste,,0
1760881,,Sunny Yeo,,0
1760882,,Namju Go,,0
